,times,F1,F2,F3,F4,F5,filename,pitch_slope,pitch,intensity
48,4.8616875,817.6549338198232,1260.1064842093012,2901.3456832947118,3949.3152139766516,,amm2.wav,388.4626143045042,188.42668394660936,73.81099783774127
49,4.9616875,485.2968421424228,771.3892426461603,2925.610005998896,3497.478752121885,4828.6297504895265,amm2.wav,388.4626143045042,188.8263494218168,70.50553444004328
50,5.0616875,648.2681742789813,1121.4530338452369,2784.189061464211,3652.5893463075736,,amm2.wav,388.4626143045042,197.20649677534786,73.9847370169311
51,5.1616875,323.53801532265214,992.1718642124739,2876.520902042006,3664.6598378781255,,amm2.wav,388.4626143045042,130.68223695794296,63.20040147043924
52,5.2616875,485.2363107596861,701.3590848668555,3013.0744698809217,3526.4551780579627,4657.783600218478,amm2.wav,388.4626143045042,150.9752546296075,72.97334850716261
53,5.3616875,373.4064567241025,886.9849344735429,2877.0642042700797,3685.1077963620373,,amm2.wav,388.4626143045042,165.49312201774202,60.85963680413329
54,5.4616875,502.02594363849335,1661.7335330208055,2497.043038632079,3685.37046832845,4769.497051227801,amm2.wav,388.4626143045042,207.64930491887367,74.12800599703353
55,5.5616875,418.75257744799865,1860.0178319929917,3251.0840613792407,4536.4098897754675,,amm2.wav,388.4626143045042,179.31947827676652,63.07137102613125
56,5.6616875,788.8117148843264,1243.09635661455,2815.9876573143774,4027.2802115954864,,amm2.wav,388.4626143045042,403.436822531006,74.077168878548
57,5.7616875,801.4237249062993,1227.4073822798848,2798.313126870002,3602.61386660112,5030.661929272053,amm2.wav,388.4626143045042,147.40019431938094,72.30314769937321
58,5.8616875,905.6898488926004,1756.2138342181893,3258.9386429517313,4108.486830515609,4955.179600178003,amm2.wav,388.4626143045042,170.53086564251478,46.10021356669416
59,5.9616875,399.09553024570795,1855.5254303958736,2972.091837336663,4303.472655091964,4995.140465360117,amm2.wav,388.4626143045042,192.4661118323386,62.37995858939753
60,6.0616875,646.3400047745954,1421.5775716296869,2791.3091843491425,4568.213743327894,,amm2.wav,388.4626143045042,196.06838557122265,70.67473688097466
61,6.1616875,528.2378889810587,1879.2412605052639,2546.195288327883,3642.1667052756115,4766.783034036706,amm2.wav,388.4626143045042,191.60691959960417,68.92811036386765
62,6.2616875,867.8145684371948,1466.0074268270102,2172.947882464793,3994.8199428711846,4548.0326732952435,amm2.wav,388.4626143045042,194.47441593819354,54.54397228962302
63,6.3616875,685.790852022132,1412.4406836996145,2295.450592853827,3513.4583311433644,4313.303671343812,amm2.wav,388.4626143045042,174.26750057890933,74.32888597640951
64,6.4616875,414.70147270887645,1604.259954203075,2727.305914025586,3991.86884709954,,amm2.wav,388.4626143045042,157.62037519136425,64.56251425525193
65,6.5616875,640.375459672199,1720.2819615802134,3220.7281855965894,3798.934772825585,4925.603209643123,amm2.wav,388.4626143045042,142.78097516545887,53.849568064149594
66,6.6616875,319.3051760955,1128.0939384360133,2645.2639589552555,3734.067918526355,,amm2.wav,388.4626143045042,127.75823827237828,66.08263456011366
67,6.7616875,746.1224809240601,1249.4157602025393,2662.097046392544,3705.609829361752,,amm2.wav,388.4626143045042,138.05655341601914,70.75774442442791
68,6.8616875,433.8225996900287,1959.7446417173041,2639.719853260997,3805.196079531997,,amm2.wav,388.4626143045042,131.15761056017377,65.09906914586881
69,6.9616875,695.1863987508908,1230.9705709830178,2408.791630415615,3724.9823987076697,4234.706836018171,amm2.wav,388.4626143045042,111.3504320164216,72.41867304830565
70,7.0616875,638.0884038381325,1694.8700152899019,2969.5236798916376,4129.380495134877,,amm2.wav,388.4626143045042,113.68844158045644,48.92215293585161
71,7.1616875,486.62149378488164,1699.8714105021656,2734.863564021864,3849.4720141749463,,amm2.wav,388.4626143045042,129.1859279622078,67.80768111105115
72,7.2616875,426.55607561360097,2053.779485760631,2716.530405161566,3962.9370516019662,4121.736737856843,amm2.wav,388.4626143045042,138.23902792401958,68.87900850595695
73,7.3616875,432.89491198244286,2190.01844467695,2855.920389892829,3319.6316029420336,4116.688019514543,amm2.wav,388.4626143045042,77.2798820423967,58.20084665519212
74,7.4616875,394.8804536977489,2256.462887075653,3069.8831692967624,3900.5303857541694,,amm2.wav,388.4626143045042,105.19931234501956,53.95668798791423
75,7.5616875,628.5406106278485,2112.9994622574204,2629.7681696838526,3871.99523176515,,amm2.wav,388.4626143045042,110.57561120761511,27.750003899575614
76,7.6616875,865.4342007970889,2034.4394429245087,3028.3800676863693,4219.341343427372,,amm2.wav,388.4626143045042,110.60099562550727,25.420491389360848
77,7.7616875,822.2386364653239,1951.7200360245893,3226.2019104599754,4600.813983888861,,amm2.wav,388.4626143045042,110.62638004339944,25.050665542016702
78,7.8616875,811.920288987788,1317.6566200360724,2693.3108993794435,3893.919901326049,5029.413928757047,amm2.wav,388.4626143045042,110.65176446129158,22.520352476114148
79,7.9616875,482.4047117849195,783.6458089972291,2506.4543145064313,3524.8398000520306,5310.646741475109,amm2.wav,388.4626143045042,110.67714887918375,58.963470583809446
80,8.0616875,514.5321683084956,943.6156791249875,2615.817655561979,2811.1444006300153,4435.676669519095,amm2.wav,388.4626143045042,115.71898298367773,61.28493477301718
81,8.1616875,626.8143964405093,1509.735179857505,2439.3664116859386,4082.4013095484866,4186.932060878851,amm2.wav,388.4626143045042,102.7072043926263,68.59215462132914
82,8.2616875,719.0101956574654,1429.5346268245112,2448.7869181384394,3846.9059050619103,4443.353258002089,amm2.wav,388.4626143045042,100.52848769021958,64.81597950478792
83,8.3616875,499.14128301908875,2032.9055064922823,2128.938228622196,3767.822926571405,3794.8234083860634,amm2.wav,388.4626143045042,128.71458174878367,65.41751871118389
84,8.4616875,510.32575432790964,2059.5982336916945,2487.211447761572,3593.6453749765133,3872.1241306261163,amm2.wav,388.4626143045042,148.8493528423568,70.38258037009201
85,8.5616875,368.0314175345522,1967.546406628029,2604.991620798165,3984.6527624002265,,amm2.wav,388.4626143045042,126.56144623277291,58.73526360770975
86,8.6616875,517.2945873268612,2076.059974169369,2685.428823999667,3827.952011393285,4982.803012149774,amm2.wav,388.4626143045042,128.5142929245722,37.05427855007831
87,8.7616875,641.5807950877548,2110.2015807981925,3221.8609045851117,4074.6555340063474,5150.466913283257,amm2.wav,388.4626143045042,132.83512277660148,46.44341698135662
88,8.8616875,448.65777832095023,1866.5605130396177,2853.3731357479464,3947.560025286818,,amm2.wav,388.4626143045042,155.93841263744744,67.52842507607102
89,8.9616875,452.10229562827794,1587.800788115865,2807.355495690024,4307.649664685501,,amm2.wav,388.4626143045042,167.9037183844639,35.29940178611001
90,9.0616875,694.9008614746732,1313.6156596777848,2494.6692289201483,3671.7710228480114,5077.5255356262005,amm2.wav,388.4626143045042,171.8200167012575,70.44839662334981
91,9.1616875,429.1659493927363,1571.6256713324226,2475.416558522426,4133.399620543451,5167.728732762148,amm2.wav,388.4626143045042,150.66502368236826,63.02395678966575
92,9.2616875,427.21403521776585,1198.3393206615756,2625.057611024959,4347.614697595938,4987.524410626503,amm2.wav,388.4626143045042,130.29561394963653,64.05290703280585
93,9.3616875,618.9139685347616,1378.6103029877358,2656.011218671178,3968.654238832886,5093.055843362724,amm2.wav,388.4626143045042,105.51396229878658,39.89551165568783
94,9.4616875,732.0401812365179,1329.1769239395771,2712.940031025797,3907.274697250814,5119.861096724621,amm2.wav,388.4626143045042,109.0722040270443,27.337796214194388
95,9.5616875,725.6077019491356,1534.4213019415079,3025.2573944762457,4120.927201980328,,amm2.wav,388.4626143045042,112.63044575530208,23.249178641139295
96,9.661687500000001,313.31570520529334,870.9213052649549,2530.670440023107,3946.728436424211,,amm2.wav,388.4626143045042,116.18868748355987,51.495524607745324
97,9.7616875,482.7297310392051,2186.407840488157,3685.44838990293,4820.172730729602,,amm2.wav,388.4626143045042,151.6504772661827,65.9392974620166
98,9.8616875,380.18598069211606,2562.4669902305977,2737.691436556742,3805.014221409981,4943.700436261056,amm2.wav,388.4626143045042,137.61111017719654,60.359806130852746
99,9.9616875,477.2544934695643,1572.4233821183861,2947.706266047212,4227.967002390964,5314.459602689283,amm2.wav,388.4626143045042,132.8541402706555,62.837449525245006
100,10.0616875,538.0890276448458,1696.8614478891734,2924.279079108017,4052.5778138175115,,amm2.wav,388.4626143045042,134.29790340334543,65.9671785568178
101,10.161687500000001,467.8540409110518,2351.2552639979663,3275.2590382327894,3949.156274282197,,amm2.wav,388.4626143045042,166.75600315428605,68.66504984555412
102,10.2616875,761.5621750399985,1557.2991880892139,2425.4082850523337,3510.3053096884046,,amm2.wav,388.4626143045042,130.80255483451958,73.5787687668344
103,10.3616875,442.0681320973447,1598.7072373339738,2674.826885465921,3891.9407824842774,4835.170268738455,amm2.wav,388.4626143045042,173.9764278812963,67.73078942479479
104,10.4616875,409.7152643243836,1491.5780865289278,2705.109684863687,3913.035334894151,,amm2.wav,388.4626143045042,171.51994533574282,66.82224130165994
105,10.5616875,863.3486983135373,1911.9503051300735,2578.2218537558897,3951.414645250458,4957.80474824813,amm2.wav,388.4626143045042,165.18731641819022,51.10197227587311
106,10.661687500000001,651.774783796158,1199.2593699674433,3358.8609426373605,3573.7588941168806,5155.051629926858,amm2.wav,388.4626143045042,190.17799041646563,67.24833256780157
107,10.7616875,453.7842098220798,1745.9745668776352,2923.7581998557857,3949.345928206203,,amm2.wav,388.4626143045042,197.1036373462759,69.6149474047524
108,10.8616875,442.23970755253765,1632.1648815726433,3019.00658075037,3906.3136299695866,,amm2.wav,388.4626143045042,202.81698574406016,75.41409746796852
109,10.9616875,533.1680365128082,1407.4695291866954,3270.188451344014,4029.692537877009,,amm2.wav,388.4626143045042,187.56678282145543,67.84288306478153
110,11.0616875,759.0294444460029,1390.4451458892518,3236.5910389702376,5098.589609861031,,amm2.wav,388.4626143045042,160.57070153919264,67.98979441797
111,11.161687500000001,416.99157628756717,1621.4594706935904,2779.8981946975973,3842.133473871252,,amm2.wav,388.4626143045042,142.041347462102,67.08773924423629
112,11.2616875,444.2708186634106,1738.84955385562,2839.2589057737896,3986.6756617274095,,amm2.wav,388.4626143045042,101.53380436839942,61.170571632379904
113,11.3616875,422.8061283182184,1366.6106933078497,2730.7100037946457,4030.2777336894237,,amm2.wav,388.4626143045042,110.65398838366731,38.289014257114104
114,11.4616875,482.29643463695425,1682.178472956771,2451.3501994994717,4008.085134103616,4331.174411895667,amm2.wav,388.4626143045042,124.47158743146089,68.28670472344947
115,11.5616875,599.242549943416,1122.381555227937,2351.7657411639334,3714.2874076553617,4164.147653096587,amm2.wav,388.4626143045042,120.42501776189316,71.94281377783626
116,11.661687500000001,678.8672826501961,1305.2013428214211,2534.9337389396137,3895.2948086574206,4931.090575970199,amm2.wav,388.4626143045042,116.11043270731811,69.6076971287217
117,11.7616875,740.0602761969143,1233.411836166796,2544.6936881431934,3869.661078055889,4299.168490806351,amm2.wav,388.4626143045042,92.63427397760775,69.08216069146302
118,11.8616875,779.101111456839,1464.4396831089985,2670.852093068042,3997.9072906492174,,amm2.wav,388.4626143045042,93.14359711730658,44.26190285045794
119,11.9616875,663.3789796810947,1457.4690221145715,2763.7005716840936,3972.8175423822963,4158.077195862486,amm2.wav,388.4626143045042,98.71395135724828,61.38231403196633
120,12.0616875,718.5164544610601,1294.9217431002307,2538.5185954324184,3546.305296083837,4141.337567409664,amm2.wav,388.4626143045042,108.55806902303642,67.94823109878352
121,12.161687500000001,522.0591316831519,1560.9386227845469,2984.4162349738567,4076.1996788159236,,amm2.wav,388.4626143045042,91.34049278233802,58.419266554598494
122,12.2616875,405.1950829008352,1304.8552242367357,2755.1647957931846,4104.238531079674,,amm2.wav,388.4626143045042,78.77756691687806,54.096935782549515
123,12.3616875,516.8456314074006,1797.7725159767563,2577.554985704688,3939.139606722437,3998.6820280542647,amm2.wav,388.4626143045042,306.48686280052476,65.27503711244567
124,12.4616875,621.7040826548636,936.9879766318138,2393.7070076772156,3696.176157686896,5133.279672695112,amm2.wav,388.4626143045042,97.20893083858758,56.20214300682564
125,12.5616875,578.6909847416084,1518.11463375185,2652.259168483304,3729.0568449646403,5108.005774716448,amm2.wav,388.4626143045042,100.05834494023507,30.10199074010169
126,12.661687500000001,862.1669243560333,1616.2052974007013,2953.3368903932173,3885.7496933586913,4941.294602663993,amm2.wav,388.4626143045042,111.32614724484675,32.53035687402726
127,12.7616875,863.2304768707581,1747.0444161043124,2812.3064121581483,4053.7185487415804,4806.8262214974375,amm2.wav,388.4626143045042,122.59394954945843,33.32863182561171
128,12.8616875,987.7594408244781,2016.2792667453748,2889.897442294853,4057.4628049706353,,amm2.wav,388.4626143045042,133.86175185407015,31.923727134820506
129,12.9616875,761.5006863008917,1839.1557069191879,2882.0887555596296,3699.440025150119,5004.121895888085,amm2.wav,388.4626143045042,145.12955415868183,24.20869764037592
130,13.0616875,377.91679098471235,2047.4423665413728,2782.5986842048255,3705.8394708361225,3764.6736251537554,amm2.wav,388.4626143045042,177.77218482839726,75.83368260205086
131,13.161687500000001,635.9372280568219,1401.3347124725349,2602.3983047117267,3674.6825171717564,,amm2.wav,388.4626143045042,240.97146477422638,74.96383326939979
132,13.2616875,375.6221858420611,1300.4703054111542,2620.339473850466,3611.038102380785,,amm2.wav,388.4626143045042,197.99570710535943,67.9594730900982
133,13.3616875,558.1348496185199,1383.0329194032329,2246.0633971717107,3559.6727277472423,5009.1923596160605,amm2.wav,388.4626143045042,191.96890779989735,74.33163089893743
134,13.4616875,382.79445964596647,1140.1960758827258,2458.7972141131804,3603.1922571372183,4878.070024443409,amm2.wav,388.4626143045042,164.2829919923321,62.52940738169096
135,13.5616875,645.4593794170719,1593.7631117574851,2323.2487961739985,3756.9922223467956,4930.948210079551,amm2.wav,388.4626143045042,161.29102090691612,73.82811568715597
136,13.661687500000001,533.278797884576,1898.2639264981212,2696.2612248992127,3811.034772269166,4306.242697541756,amm2.wav,388.4626143045042,118.07147013801884,67.76591299605
137,13.7616875,531.6760922200308,1906.063390615129,2746.5129825133145,3810.3980501557535,4901.936181257977,amm2.wav,388.4626143045042,133.35536915722437,69.29047180531936
138,13.8616875,402.93765041707405,1827.2012911646793,2648.572417555894,3812.011711495045,,amm2.wav,388.4626143045042,123.21557803454505,61.034608365528136
139,13.9616875,362.6794313157242,1119.475672532725,2471.2396557109887,3609.318158263022,4515.973941390308,amm2.wav,388.4626143045042,142.63959036109807,61.15476890073997
140,14.0616875,343.9013577539222,1440.9615725839149,2344.1520321092366,3805.890288068159,4617.957792477248,amm2.wav,388.4626143045042,130.65765130944496,61.588311907665094
141,14.161687500000001,455.60566956928153,1973.7162341860492,2879.477553781763,3869.22316969389,,amm2.wav,388.4626143045042,132.44604560387492,47.77973962792064
142,14.2616875,1128.3126193385467,1955.20084416044,2719.8710497205348,3955.1178979187935,5160.080174657642,amm2.wav,388.4626143045042,177.7182493047052,53.507026731892246
143,14.3616875,403.63891349188106,2097.102681908017,2866.57499756846,4487.999844129501,,amm2.wav,388.4626143045042,180.31936257004435,63.83464786782619
144,14.4616875,363.4472930116135,2125.991954531138,3390.5723657414164,4334.847718985521,,amm2.wav,388.4626143045042,136.48633400148736,56.11184152073054
145,14.5616875,528.3049770587921,1986.5742479535065,2531.9267091780594,3716.6343744715377,,amm2.wav,388.4626143045042,141.0388333592083,71.1071937373684
146,14.661687500000001,448.63470760122124,1697.2040582498284,2542.6932540048174,4113.850252237328,5110.402910866343,amm2.wav,388.4626143045042,157.11866654615415,62.78443373352367
147,14.7616875,581.0444612643212,1411.785603315421,3771.7248878470227,3989.8344676208003,,amm2.wav,388.4626143045042,200.2760126714012,68.46732300498249
148,14.8616875,1211.9346165192608,2993.476275692841,4363.874268093541,5026.17069000127,,amm2.wav,388.4626143045042,149.09343584708023,57.326827565113064
149,14.9616875,365.3955072145789,2212.2808652052217,3186.7529786654277,3810.591644798747,,amm2.wav,388.4626143045042,161.97247522387588,67.96272827556037
150,15.0616875,609.4697588824833,1192.2962651674595,2567.1838624363227,3792.757361751348,,amm2.wav,388.4626143045042,148.98744684185328,69.21831452102724
151,15.161687500000001,479.8443619637313,2219.706888952556,2779.316651048362,3787.2474590793336,,amm2.wav,388.4626143045042,128.59032220104993,66.17826487158075
152,15.2616875,466.35524525554615,1437.3849741577128,2673.0627023439165,4087.0395138912018,,amm2.wav,388.4626143045042,135.27451244065387,62.51842801175358
153,15.3616875,499.03940898541254,832.5625633906421,2824.098820752725,3430.9498024628056,4823.983302361301,amm2.wav,388.4626143045042,176.89774552851893,72.32282236351583
154,15.4616875,346.5812213623813,690.6858574161727,2805.974060396742,3468.0273011858094,5153.773134406147,amm2.wav,388.4626143045042,157.74293674913332,44.20096212311539
155,15.5616875,666.5807586262615,2137.8807344946786,3468.5394029065355,3807.8103969977196,,amm2.wav,388.4626143045042,135.8243060991346,36.73418565794559
156,15.661687500000001,439.454437178225,1321.5613307768288,2770.7883059735495,3652.4447189569223,4310.672931804388,amm2.wav,388.4626143045042,112.45959998366372,66.32270039450026
157,15.7616875,489.3464407805906,782.4749765713053,2762.972668698498,3555.5390456733003,4448.013761763469,amm2.wav,388.4626143045042,104.19217030293471,63.88538967098476
158,15.8616875,520.4768073293105,1557.4324068816022,3123.2933986274966,3955.313002764901,,amm2.wav,388.4626143045042,93.22348502159849,38.71659309861557
159,15.9616875,481.4540344097809,2406.3566402776046,3594.2017119896127,4537.589099134391,,amm2.wav,388.4626143045042,99.83037091996334,49.79670623137395
160,16.061687499999998,401.093304735569,1573.268943558795,2302.89978233737,3409.663305798711,4329.76090857174,amm2.wav,388.4626143045042,87.28743568742837,58.65201229568608
161,16.1616875,829.359569077854,1938.077136653675,3638.658181417642,4433.465366141889,5060.20814597842,amm2.wav,388.4626143045042,82.14673331135288,51.94385378466818
162,16.2616875,407.81883346078206,1251.2752368325587,2242.5724947352664,3950.6796259962966,4669.4560666813295,amm2.wav,388.4626143045042,81.64558843915627,55.335129611149924
163,16.361687500000002,721.1901351160044,1857.5075699685906,3082.038224466463,4040.1410671594394,5185.141529302736,amm2.wav,388.4626143045042,,43.098606273985304
164,16.461687500000004,789.4374354701027,1240.1223849842913,2473.5694276072527,3656.0865232866463,5157.669493278683,amm2.wav,388.4626143045042,,54.07449056214475
165,16.561687499999998,911.9468343994391,1430.647956104907,2684.8734768176114,4046.314682636433,,amm2.wav,388.4626143045042,,29.743732966571436
0,0.04999999999999938,1059.5963204665968,1612.763835698979,3015.1645054264945,4043.969646617718,4854.868391115239,AMS1-1.wav,383.1711011986122,,38.9232259412548
1,0.14999999999999938,941.4397526332128,1743.3473760197926,2917.504299403664,3780.585060859843,5024.700047863427,AMS1-1.wav,383.1711011986122,,28.247203353021625
2,0.2499999999999994,700.5036780066623,1532.2472990950612,2794.6215329038123,3661.7296934082738,4533.122251408193,AMS1-1.wav,383.1711011986122,138.2284715527876,71.85641705984735
3,0.3499999999999994,714.0029517952822,1753.8268018717752,2909.1083867173106,3794.429636965272,4649.513846799649,AMS1-1.wav,383.1711011986122,166.43976802543966,76.21282161034746
4,0.4499999999999994,846.5911971387487,2286.396200585886,2878.5638899303494,3935.294223829936,,AMS1-1.wav,383.1711011986122,183.9213225348864,60.06512773517672
5,0.5499999999999994,572.6854810470157,1600.8247010675902,3108.903978292499,3810.1264980081623,4539.289300374159,AMS1-1.wav,383.1711011986122,229.83203285432842,66.81355064558998
6,0.6499999999999995,479.3102239273333,2189.357269042617,3401.3505752375477,3735.063235694664,4269.910577005731,AMS1-1.wav,383.1711011986122,235.08797469122595,70.24252803344767
7,0.7499999999999994,359.5048653684391,1433.5082690409918,2343.9871532419247,3513.239678914421,4176.926494155759,AMS1-1.wav,383.1711011986122,192.584588737479,62.417085848875246
8,0.8499999999999994,512.329286194522,540.9821698135481,3028.526199339181,3822.1765439511264,5269.565686240538,AMS1-1.wav,383.1711011986122,202.47195941680303,68.71088726051173
9,0.9499999999999994,735.5774749923014,863.1509342666336,3054.1390828190615,3411.7718616868556,4722.397098718785,AMS1-1.wav,383.1711011986122,199.37028493936322,70.00568768172782
10,1.0499999999999994,661.57449441583,1475.7815197644506,3163.903422878456,4107.402992466396,,AMS1-1.wav,383.1711011986122,214.72135638258484,68.53419802001076
11,1.1499999999999995,882.0073906865788,1423.0771708980137,3043.1753364732504,3711.247484879931,4693.014892366611,AMS1-1.wav,383.1711011986122,197.66258523590344,72.54911131569456
